Date,Client,Product,Quantity,Price
25/07/2020,00001 CLIENTE CONTADO,"['ROULLE Mini Cinnamon Rolls 12Unid ', 'PLUMROSE Salchicha Wieners LARGA 12unid ', 'POLAR Harina Maiz Blanco P.A.N. 1k ', 'POLAR Mavesa Mayonesa 445g ', 'LA PASTOREÑA Descremada 1L ', 'GATTO GRILL Empanadas Varias 100 ', 'PIKA Dips Varios ', 'ECO PAN BATATA  Varios ']","[1, 1, 1, 1, 2, 1, 1, 1]","[1370050.0, 911600.0, 213181.45, 483664.61, 386900.0, 2056400.0, 1370050.0, 795000.0]"
25/07/2020,00001 CLIENTE CONTADO,"['VIAGGIO expresso INTENSO 55G ', 'VIAGGIO expresso VERONA 55G ', 'NESTLE Nesquik 8oz 236 ml ', 'GATTO GRILL Empanadas Varias 100 ']","[4, 4, 1, 1]","[1370050.0, 1370050.0, 685290.0, 2056400.0]"
25/07/2020,00001 CLIENTE CONTADO,['CARBON EL ZULIA 10KG '],[1],[2740100.0]
25/07/2020,00001 CLIENTE CONTADO,"['EL ENCANTO HAmburguesa de Res ', 'COCA COLA LATA 355ml ', 'COCA COLA Sabor Ligerto LATA 355ml ', 'ECO PAN BATATA  Varios ', 'KABALANCE saludable VARIAS ']","[1, 1, 1, 1, 1]","[2284300.0, 166904.76, 143856.9, 795000.0, 1597950.0]"
25/07/2020,00001 CLIENTE CONTADO,"['NATURINAS mantequilla de mani 490g ', 'KIRKLAND Roasted  Cachews 1.6 OZ ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ']","[1, 1, 1]","[1597950.0, 344500.0, 914250.0]"
25/07/2020,00001 CLIENTE CONTADO,"['NUTELLA 950 g ', 'PATTY COCINA Especies Varios 2.9oz ']","[1, 1]","[2740100.0, 2740100.0]"
25/07/2020,00001 CLIENTE CONTADO,['LA REAL WRAPS Sun Dried Tom 15oz 425.24g '],[1],[1370050.0]
25/07/2020,00001 CLIENTE CONTADO,"['APICOLA MIEL VITAL 1k ', 'NATURINAS aceite de coco 500cc ', 'KABALNCE SIN GLUTEN VARIAS ', 'NATURINAS semillas de chia ', 'NATURINAS Leche de Coco 900cc ']","[1, 1, 1, 1, 2]","[2740100.0, 2053750.0, 1828500.0, 678400.0, 683700.0]"
25/07/2020,00013 MERMA,['RACION quesillo '],[4],[569750.0]
25/07/2020,00001 CLIENTE CONTADO,"['JOI Almond 15oz ', 'KIRKLAND Organic Unsweetened vanilla 946 ', 'POLAR Harina Maiz Blanco P.A.N. 1k ', 'GREENWISE Almond Butter 454g ', 'BANZA Shells Made From Chickpeas 8oz 227 ', 'BANZA Chickpeas Penne 227g ', 'BANZA Chickpeas rotini 8OZ 227G ', 'BANZA Shells Made From Chickpeas 8oz 227 ']","[1, 2, 2, 1, 1, 1, 1, 1]","[6625000.0, 1142150.0, 213181.45, 3426450.0, 1597950.0, 2056400.0, 1597950.0, 1597950.0]"
25/07/2020,00001 CLIENTE CONTADO,"['WILDROOTS Red Quinoa Chia 453G ', 'MONTRACHET Cranberry/cinnamon goat ch ']","[1, 1]","[2514850.0, 2740100.0]"
25/07/2020,00001 CLIENTE CONTADO,"['TRUVIA Naturally Sweet Stevia Leaf 160g ', 'JULIAN BAKERY Pro Granola Peanut B 1.16l ', 'API ANGOSTURA Miel de Abeja 350g ', 'DANAIK Varios ', '5 Peppermint Cobalt 15 sticks ', 'KALAN CAPUCCINO ', 'KALAN COCONUT ']","[1, 1, 1, 1, 1, 1, 1]","[3195900.0, 5024400.0, 1142150.0, 1597950.0, 456860.0, 1142150.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['ST. DALFOUR four fruits 284g ', 'COCACOLA Zero Sugar 12oz 355ml ', 'LAS TIAS Tequeños Queso 40 unid ', 'KABALANCE Dulce de Leche POTE ', 'KALAN AMARANTH ', 'KABALNCE SIN GLUTEN VARIAS ']","[1, 1, 1, 2, 2, 1]","[2968000.0, 230550.0, 4112800.0, 2968000.0, 1142150.0, 1828500.0]"
25/07/2020,00001 CLIENTE CONTADO,['ECO PAN BATATA  Varios '],[2],[795000.0]
25/07/2020,00001 CLIENTE CONTADO,"['KRAFT Singles American 24  Slices ', 'EL ENCANTO Hamb MINIS 10 unid ']","[1, 1]","[1370050.0, 2284300.0]"
25/07/2020,00001 CLIENTE CONTADO,"['ECO PAN BATATA  Varios ', 'KIRKLAND Organic Unsweetened vanilla 946 ', 'LA PASTOREÑA Descremada 1L ', 'BIMBO Pan Blanco 500g ', 'PUIG Marilu vainilla 216g ', 'SKIPPY Creamy Peanut Butter 16.3oz 462g ', 'RIKESA cheddar 200g ', 'PEPSI Light 2 litros ', 'TALOKOHC CARA SAL 45G ', 'BEN Y JERRYS Chocolate fudge brownie 4oz ', 'SKITTLES Original 2.17oz 61.5G ']","[2, 1, 3, 1, 1, 1, 1, 2, 4, 1, 1]","[795000.0, 1142150.0, 386900.0, 413500.0, 257634.44, 1597950.0, 427398.13, 396499.68, 683700.0, 710200.0, 458450.0]"
25/07/2020,00001 CLIENTE CONTADO,"['OREO Mini 42g ', 'NATURE VALLEY Crunchy Oats Honey 42g ', 'RING POP  Chupeta anillo ', 'M M Peanut 49.3g ', 'SKITTLES Original 2.17oz 61.5G ', 'NATURE VALLEY Snack Mix Peanut B 1.2oz 3 ', 'CHIPS AHOY 2 Cookies 0.77oz 22g ', 'KLONDIKE Oreo 4.5oz ']","[1, 1, 2, 1, 1, 1, 1, 2]","[683700.0, 341850.0, 458450.0, 455800.0, 458450.0, 341850.0, 227900.0, 683700.0]"
25/07/2020,00001 CLIENTE CONTADO,['TUNATUN  atun solido 140g '],[1],[302100.0]
25/07/2020,00001 NATALIASANCHEZ,"['MEMBERS MARK coconut oil 56 oz 1,66 L ', 'VEGGIE Straws Sea Salt 1oz 28g ', 'GOOD HUMOR Giant vainilla ', 'KALAN CAPUCCINO ', 'KALAN NUT ', 'KALAN COCONUT ', 'VEGGIE Straws Zesty Ranch 1oz 28g ', 'LA TOURANGELLE Sesame Oil 16.9oz 500ml ']","[1, 1, 3, 1, 1, 1, 1, 1]","[5480200.0, 569750.0, 686350.0, 1142150.0, 1142150.0, 1142150.0, 569750.0, 4796500.0]"
25/07/2020,00001 CLIENTE CONTADO,"['CACAO 3 Big Slice ', 'HEALTHY CULINANA Coffe Cake MED ', 'Minalba Sarkling Limon 500 CM3 ', 'GOOD HUMOR Chocolate Chip 4.5oz ', 'HAAGEN DAZS Individual ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'TALOKOHC Happy Bites 100g ', 'MIJAO SEEDS Merey  CON/SIN sal ']","[1, 1, 1, 3, 1, 2, 1, 1]","[1828500.0, 4338050.0, 127846.47, 686350.0, 686350.0, 914250.0, 911600.0, 1597950.0]"
25/07/2020,00002 ALEXIS,['SKIPPY Creamy Peanut Butter 16.3oz 462g '],[1],[1597950.0]
25/07/2020,00001 CLIENTE CONTADO,"['OKARA Keso Mozzarella Almendra 450g ', 'NATURINAS Queso Crema 200g ', 'DANAIK Varios ']","[1, 1, 1]","[2512200.0, 1142150.0, 1597950.0]"
25/07/2020,00001 CLIENTE CONTADO,['GOOD HUMOR Giant vainilla '],[9],[686350.0]
25/07/2020,00001 CLIENTE CONTADO,"['RUFFLEA queso 300g ', 'CASTELLO danes camembert 125g ', 'POPCHIPS tangy barbeque 23g ', 'CRAIZE bolsa guava 113g ', 'LA PASTOREÑA Deslactosada 1 L ', 'KABALANCE saludable VARIAS ', 'CARBON EL ZULIA 4.5 Kilos ', 'ECO PAN BATATA  Varios ']","[1, 1, 1, 1, 3, 1, 1, 4]","[623453.54, 1597950.0, 458450.0, 1372700.0, 405450.0, 1597950.0, 1370050.0, 795000.0]"
25/07/2020,00001 CLIENTE CONTADO,['CACAO 3 Brownie REESES / NUECES '],[2],[776450.0]
25/07/2020,00001 CLIENTE CONTADO,"['KABALANCE Dulce de Leche POTE ', 'KABALANCE saludable VARIAS ', 'ST MORITZ Choco Leche Sin Azucar 100g ']","[1, 2, 1]","[2968000.0, 1597950.0, 683700.0]"
25/07/2020,00001 CLIENTE CONTADO,['SILK ALMOND vainilla 946ml '],[1],[1142150.0]
25/07/2020,00001 CLIENTE CONTADO,"['BIMBO Pan Artesano 500g ', 'PEPSI Light 2 litros ', 'GREAT VALUE Sugar free  24 oz 709ml ', 'PLANTERS Salted Peanuts 1.75oz ']","[1, 1, 1, 1]","[570200.0, 396499.68, 1142150.0, 456860.0]"
25/07/2020,00001 CLIENTE CONTADO,"['SKINNY POP 14OZ 397g ', 'OKARA Keso Mozzarella Almendra 450g ', 'MCCAIN Batatas ']","[1, 1, 1]","[3426450.0, 2512200.0, 4110150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['Minalba Sarkling Limon 500 CM3 ', 'MINALBA Sárkling 500cm3 ']","[1, 1]","[127846.47, 127846.47]"
25/07/2020,00001 CLIENTE CONTADO,"['KALAN COCONUT ', 'MADHAVA coconut sugar Organic 454g ', 'SILK ALMOND vainilla 946ml ', 'NATURE VALLEY Crunchy Oats Honey 42g ', 'SKITTLES Original 2.17oz 61.5G ', 'KALAN BERRY MIX FRUTOS ROJOS ', 'KALAN CHOCOLATE ']","[1, 1, 1, 2, 1, 1, 1]","[1142150.0, 3426450.0, 1142150.0, 341850.0, 458450.0, 1142150.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['BOTTEGA Frenched Rib Steak P 36  X KILO ', 'USADA PRIME Punta Trasera x Kilo ', 'BOTTEGA Tomahawks X KILO ', 'BOTTEGA Usda Prime Porterhouse 42oz ', 'BOTTEGA Strip Steak Prime 24oz X KILO ', 'BOTTEGA Usda Prime Porterhouse 42oz ', 'BOTTEGA bone in filet 16OZ ', 'BOTTEGA Ribeye Steak 1112A Prime X KILO ', 'SIMPLE MILLS crunchy choco chio 156g ', 'SIMPLE MILLS crunchy toasted pecan 156g ', 'SIMPLY MILLS crunchy double choco 156 ', 'LAKANTO Blueberry Muffin Mix 192g ', 'HIGHKEY brownies baking mix 255g ', 'HIGHKEY Brownie Baking Mix Original 255g ', 'GULLON sugar free MARIA BISCUITS ', 'PLUMROSE Salchicha Wieners LARGA 12unid ', 'PLUMROSE Salchichas Wieners 12 salchi ', 'PLUMROSE Tocineta Ahu Sin Cuero X KILO ', 'LEVONI Italian Salame Piccante X kilo ', 'ANANKE Queso de Cabra FRESCO X KILO ', 'KLONDIKE Oreo 4.5oz ', 'GOOD HUMOR Giant vainilla ', 'HAAGEN DAZS Individual ', 'GOOD HUMOR Chocolate Chip 4.5oz ', 'BEN Y JERRYS Vanilla 473ml ']","[2.865, 10.33, 4.8, 4.88, 1.855, 3.55, 0.97, 1.4, 1, 1, 1, 1, 1, 1, 1, 4, 4, 5.11, 0.89, 0.5, 12, 12, 6, 12, 3]","[16676450.0, 6625000.0, 17818600.0, 13936350.0, 16445900.0, 13936350.0, 25129950.0, 18960750.0, 3195900.0, 3195900.0, 3195900.0, 5480200.0, 4568600.0, 4568600.0, 1825850.0, 911600.0, 683700.0, 3426450.0, 5938650.0, 6625000.0, 683700.0, 686350.0, 686350.0, 686350.0, 2968000.0]"
25/07/2020,00001 CLIENTE CONTADO,"['PLUMROSE Lechon X KILO ', 'BOTTEGA Tomahawks X KILO ', 'KRAFT Singles American 24  Slices ', 'PHILADELPHIA Original BARRA 8oz ', 'KRAFT Sanwich Spread American F. 15oz ', 'BELGIOIOSO Parmesano ']","[9.105, 4.57, 2, 2, 1, 1]","[2056400.0, 17818600.0, 1370050.0, 1597950.0, 1828500.0, 4338050.0]"
25/07/2020,00001 CLIENTE CONTADO,"['PAM Original Canola Oil Spray 8oz ', 'GULLON sugar free MARIA BISCUITS ', 'LAKANTO monkfruit sweetener classic 235g ', 'CRYSTAL LIGHT Rasberry Lemonade 0.8oz 22 ', 'KABALANCE Dulce de Leche POTE ', 'KABALANCE saludable VARIAS ', 'LA LUCHA avena en hojuelas 400g ', 'LA LUCHA harina de avena 400g ']","[1, 1, 1, 1, 1, 2, 1, 1]","[1825850.0, 1825850.0, 3198550.0, 1370050.0, 2968000.0, 1597950.0, 298032.17, 398668.51]"
25/07/2020,00001 CLIENTE CONTADO,"['COCA COLA 2 L ', 'JIF Creamy Natural 16oz 454g ', 'TABASCO Original flavor 2 oz 59 ml ', 'SCHWEPPES Aguakina 355ml ', 'MC CORMICK  Sesame seeds 28g ', 'TALENTI Salted caramel truffle 11,4oz ', 'SCHWEPPES Aguakina 355ml ', 'HACHE Bistro Papas Fritas 600g ']","[1, 1, 1, 1, 1, 1, 1, 1]","[418571.43, 2055870.0, 1370050.0, 157142.86, 1142150.0, 2284300.0, 157142.86, 1597950.0]"
25/07/2020,00001 CLIENTE CONTADO,"['HIELO Poiso ', 'KELLOGGS Rice Krispies Choco Drizzle 22g ']","[1, 4]","[455800.0, 227900.0]"
25/07/2020,00001 CLIENTE CONTADO,"['GOGO Yogurtz Banana 340g ', 'KENKO Matcha GreenTea 30g 1.06oz ', 'CRYSTAL LIGHT Rasberry Lemonade 0.8oz 22 ', 'SMUCKERS Sugar Free Breakfast Syrup 14.o ', 'WATERLOO Sparkling Water Grape 355ml ', 'NATURINAS choco avellana ']","[1, 1, 1, 1, 1, 1]","[1597950.0, 5024400.0, 1370050.0, 1825850.0, 227900.0, 1597950.0]"
25/07/2020,00001 CLIENTE CONTADO,"['SALAR Salmon chile X KILO ', 'NATURINAS pasitas ']","[0.92, 2]","[6625000.0, 341850.0]"
25/07/2020,00001 CLIENTE CONTADO,"['PHILADELPHIA Original BARRA 8oz ', 'MEGA FISH salmon en filet ']","[2, 1]","[1597950.0, 7995050.0]"
25/07/2020,00001 CLIENTE CONTADO,"['ESPICY Mayo a little bit spicy 250ml ', 'KIKKOMAN Soy Sauce 5 oz 148 ml ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'ATUN ROJO X KILO ']","[1, 1, 1, 0.38]","[1142150.0, 1597950.0, 914250.0, 7080800.0]"
25/07/2020,00001 CLIENTE CONTADO,"['Natu Chips Platanitos 150g ', 'DORITOS Mega Queso 150g ', 'BEN Y JERRY SALTED CARAMEL ', 'CACAO 3 Big Slice ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'WONDERFUL Pistacho Roasted Salted 1.5oz ', 'MUNCHIES FIT Tortas Varias ', 'ECO PAN BATATA  Varios ']","[1, 1, 1, 1, 3, 1, 3, 1]","[280409.37, 214978.33, 2968000.0, 1828500.0, 914250.0, 455800.0, 1825850.0, 795000.0]"
25/07/2020,00001 CLIENTE CONTADO,"['KALAN GOLDEN MILK ', 'KRAFT Singles American 24  Slices ', 'NATURINAS  choco mani 190g ']","[1, 1, 1]","[1142150.0, 1370050.0, 914250.0]"
25/07/2020,00001 CLIENTE CONTADO,"['SMUCKERS Sugar Free Breakfast Syrup 14.o ', 'KIRKLAND roasted peanuts 1.6 oz ', 'NATURINAS  choco mani 190g ']","[1, 1, 1]","[1825850.0, 344500.0, 914250.0]"
25/07/2020,00001 CLIENTE CONTADO,"['KABALANCE Dulce de Leche POTE ', 'JOI Almond 15oz ']","[3, 1]","[2968000.0, 6625000.0]"
25/07/2020,00001 CLIENTE CONTADO,"['TALENTI Sea Salt Caramel 473ml ', 'FINCA perejil 30g ', 'FINCA perejil 30g ', 'VIAGGIO expresso VERONA 55G ', 'VIAGGIO expresso LUNGO 55G ', 'CRYSTAL LIGHT Fruit Punch 38g ', 'KERRYGOLD Pure Irish Butter 8oz 227g ']","[1, 1, 1, 1, 1, 1, 1]","[2284300.0, 140000.0, 140000.0, 1370050.0, 1370050.0, 1370050.0, 1370050.0]"
25/07/2020,00001 CLIENTE CONTADO,"['EN ENCANTO Tequeño de golfeado ', 'EL ENCANTO tequeño de platano/queso ', 'EL ENCANTO tequeño nutella ', 'EL ENCANTO tequeño queso/guayaba ', 'ESPICY Honey picante 360ml ', 'PLANTERS Nut-rition 42G ']","[2, 2, 2, 1, 1, 1]","[2053750.0, 2053750.0, 2053750.0, 2056400.0, 1142150.0, 458450.0]"
25/07/2020,00001 CLIENTE CONTADO,"['Minalba Sarkling Limon 500 CM3 ', 'TRADER JOES Bagel sesame 2.3 oz 65g ', 'NATURINAS linaza molida ', 'NATURINAS harina de almendras ', 'NATURINAS mantequilla de mani 490g ', 'NATURINAS aceite de coco 500cc ', 'YOY FOODS Eritritol 500g ']","[1, 1, 1, 1, 1, 1, 1]","[127846.47, 1139500.0, 458450.0, 1370050.0, 1597950.0, 2053750.0, 1600600.0]"
25/07/2020,00001 CLIENTE CONTADO,"['VEGA SOTUELAMOS Q. Oveja curado 220g ', 'VIRGILIO Italiano da sempre X kilo ']","[1, 0.255]","[2968000.0, 9137200.0]"
25/07/2020,00001 CLIENTE CONTADO,"['DANAIK Varios ', 'DODONI Crumbled Feta Cheese 142g ', 'KRAFT Singles American 24  Slices ', 'KRAFT Singles American 24  Slices ', 'RIKESA cheddar 200g ']","[2, 1, 1, 1, 1]","[1597950.0, 1142150.0, 1370050.0, 1370050.0, 427398.13]"
25/07/2020,00001 CLIENTE CONTADO,"['POPCHIPS bufalo ranch 20g ', 'KALAN CHOCOLATE ']","[1, 1]","[458450.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['LAKANTO monkfruit sweetener classic 235g ', 'GOOD HUMOR Giant vainilla ', 'NUTELLA  750g ']","[1, 2, 1]","[3198550.0, 686350.0, 2284300.0]"
25/07/2020,00001 CLIENTE CONTADO,"['CASABE REAL TIPO PASAPALO 35UND ', 'KING ARTHUR FLOUR G/F Pie crust mix 397g ', 'BARILLA GLUTEN FREE Penne 340g ', 'NATURINAS harina de yuca 400g ', 'SANTA CRUZ queso de cabra ', 'LIBELULAS Base Pizza ']","[1, 1, 1, 1, 1, 6]","[244285.71, 1825850.0, 1142150.0, 572400.0, 2512200.0, 683700.0]"
25/07/2020,00001 CLIENTE CONTADO,"['KRAFT Singles American 24  Slices ', 'KALAN CRANBERRY ', 'KALAN CRANBERRY ']","[1, 1, 1]","[1370050.0, 1142150.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['TOSTITOS Original 140g ', 'BEN Y JERRYS Strawberry cheesecake 4oz ', 'ECO PAN BATATA  Varios ']","[1, 1, 1]","[127113.8, 686350.0, 795000.0]"
25/07/2020,00001 CLIENTE CONTADO,"['SUCREAM Chantilly 1L ', 'DORITOS Mega Queso 150g ', 'AURICCHIO Provolone Mini ', 'IMITATION Creb Flakes 1.135 k ', 'BIRCH BENDERS pancake y waffle KETO 283g ', 'SALAR Salmon chile X KILO ']","[1, 1, 1, 1, 1, 0.475]","[1370050.0, 214978.33, 230550.0, 3195900.0, 3654350.0, 6625000.0]"
25/07/2020,00001 CLIENTE CONTADO,['POP YOUR FITNESS mousse '],[1],[1370050.0]
25/07/2020,00001 CLIENTE CONTADO,"['SUN CHIPS garden salsa 42.5G ', 'GERBER Puff fig berry 42g ', '7UP 2 Litros ', 'ESPICY Mayo a little bit spicy 250ml ', 'MARKET PANTRY Southwest chipotle 71g ', 'LA PICANTA Tamarindo y Aji Picante 220g ', 'ARAUAK GERMINADOS ', 'CHORICERIA ALFREDOS Chori Snack Polaco ']","[1, 1, 1, 1, 1, 1, 1, 1]","[458450.0, 683700.0, 436089.66, 1142150.0, 683700.0, 911600.0, 1142150.0, 456860.0]"
25/07/2020,00001 CLIENTE CONTADO,"['VIAGGIO expresso VERONA 55G ', 'VIAGGIO expresso LUNGO 55G ', 'VIAGGIO expresso DESCAFEINADO 55G ', 'Minalba Sarkling Limon 500 CM3 ', 'MINALBA Sárkling 500cm3 ']","[1, 1, 1, 3, 1]","[1370050.0, 1370050.0, 1370050.0, 127846.47, 127846.47]"
25/07/2020,00001 CLIENTE CONTADO,"['MUNCHIES FIT Tortas Varias ', 'NATURINAS mantequilla de mani 490g ']","[2, 1]","[1825850.0, 1597950.0]"
25/07/2020,00001 CLIENTE CONTADO,"['LIPTON TE 104 Tea Bags 8.3oz 235g ', 'LIBELULAS Sandwich  con o sin huevo ', 'NATURINAS QUINOA ', 'NATURINAS Leche de Coco 900cc ']","[1, 1, 1, 1]","[2286950.0, 1142150.0, 683700.0, 683700.0]"
25/07/2020,00001 CLIENTE CONTADO,"['PEPSI Light 2 litros ', 'PUIG Marilu vainilla 216g ', 'MUNCHIES FIT Tortas Varias ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ']","[1, 1, 1, 2]","[396499.68, 257634.44, 1825850.0, 914250.0]"
25/07/2020,00001 CLIENTE CONTADO,['BELVITA Biscuit Blueberry 50g '],[5],[230550.0]
25/07/2020,00001 CLIENTE CONTADO,"['BEN Y JERRYS Strawberry cheesecake 4oz ', 'ELIGE SALUDABLE Marquesa Choco Choco ', 'CACAO 3 Brownie ', 'KABALANCE saludable VARIAS ', 'SKITTLES Original 2.17oz 61.5G ', 'PELAOS VARIOS 250g ', 'POP YOUR FITNESS mousse ', 'CRYSTAL LIGHT DECAF Lemon 6 unid ', 'CRYSTAL LIGHT Rasberry Ice Tea 1.6oz 45g ']","[1, 1, 1, 7, 1, 1, 2, 1, 1]","[686350.0, 1370050.0, 683700.0, 1597950.0, 458450.0, 2740100.0, 1370050.0, 1370050.0, 1597950.0]"
25/07/2020,00001 CLIENTE CONTADO,"['Frescolita Lata 355ml ', 'ST. DALFOUR four fruits 284g ', 'GREAT VALUE Sugar free  24 oz 709ml ', 'SWEET Baby rays Barbecue sauce 510g ', 'RAYS Original BBQ Sauce No sugar 524g ', 'LA MILANESA marquesa choco 500g ', 'KABALANCE saludable VARIAS ', 'DANAIK Varios ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'LIBELULA Pizza con queso ']","[1, 1, 1, 1, 1, 1, 2, 3, 1, 2]","[166904.76, 2968000.0, 1142150.0, 1597950.0, 1597950.0, 1600600.0, 1597950.0, 1597950.0, 914250.0, 1370050.0]"
25/07/2020,00001 CLIENTE CONTADO,"['BARILLA linguini 500g ', 'TALENTI Salted caramel truffle 11,4oz ', 'KABALANCE saludable VARIAS ', 'ARAUAK GERMINADOS ', 'CRAVE FIT Pie de Snickers Mediana ', 'COCA COLA 1,5 L ', 'NORDIC RESERVE gravadlax 4oz ', 'MEGA FISH botones de vieira X KILO ', 'MEGA FISH tubo calamar imp limpio X KILO ', 'PLUMROSE X KILO Lomo de Cerdo Retail ']","[1, 1, 1, 1, 1, 1, 1, 0.5, 0.295, 0.455]","[569750.0, 2284300.0, 1597950.0, 1142150.0, 3426450.0, 336428.57, 2284300.0, 3882250.0, 7308700.0, 2056400.0]"
25/07/2020,00001 CLIENTE CONTADO,"['TERRA Exotic potato Sea salt 155g ', 'DORITOS wonder woman 145g ', 'RENATA Mezcla Torta ABACAXI 400g ', 'RENATA Mezcla Torta LIMON 400g ', 'BERTOLLI Alfredo Sauce 15oz 425g ', 'PREGO Creamy lemon parmesan ', 'PHILADELPHIA Original BARRA 8oz ', 'SRIRACHA HOT Chili Sauce 28oz 740ml ', 'POLAR Harina Maiz Blanco P.A.N. 1k ', 'POLAR Mazeite Aceite 1 Litro ']","[1, 1, 3, 2, 1, 1, 1, 1, 12, 1]","[1597950.0, 215335.49, 245142.86, 245142.86, 1597950.0, 1370050.0, 1597950.0, 2053750.0, 213181.45, 425970.21]"
25/07/2020,00001 CLIENTE CONTADO,"['KALAN MATCHA ', 'KALAN NUT ', 'KALAN CAPUCCINO ', 'KALAN COCONUT ', 'KALAN MATCHA ', 'KALAN COCONUT ', 'KALAN AMARANTH ', 'KALAN CRANBERRY ', 'KALAN CHOCOLATE ', 'KALAN GOLDEN MILK ', 'KALAN BERRY MIX FRUTOS ROJOS ', 'KALAN CRANBERRY ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['KRAFT Singles American 24  Slices ', 'PHILADELPHIA Original BARRA 8oz ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ']","[1, 1, 2]","[1370050.0, 1597950.0, 914250.0]"
25/07/2020,00001 CLIENTE CONTADO,"['MILKA oreo 20g ', 'VEGGIE Straws Zesty Ranch 1oz 28g ', 'VEGGIE Straws Sea Salt 1oz 28g ', 'KALAN COCONUT ', 'KALAN CHOCOLATE ']","[1, 1, 1, 1, 1]","[683700.0, 569750.0, 569750.0, 1142150.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,['USADA PRIME Punta Trasera x Kilo '],[2.57],[6625000.0]
25/07/2020,00001 CLIENTE CONTADO,"['BEN Y JERRYS Pint Slice Choco Chip 3 oz ', 'MUNCHIES FIT GALLETAS/ALFAJORES ', 'OREO Sanwich 6 Cookies 2.4oz 68g ']","[2, 1, 1]","[686350.0, 1142150.0, 456860.0]"
25/07/2020,00001 CLIENTE CONTADO,['Chinotto Lata 355ml '],[1],[62251.72]
25/07/2020,00001 CLIENTE CONTADO,['CACAO 3 Sanduchito GALLETAS / BROWNIE '],[1],[914250.0]
25/07/2020,00001 CLIENTE CONTADO,"['HISPASUR aceite oliva extra virgen 1LT ', 'NatuChips ONDULADOS 145g ', 'NATURINAS Leche de Coco 900cc ', 'MUNCHIES FIT GALLETAS/ALFAJORES ']","[1, 1, 1, 1]","[2968000.0, 299103.96, 683700.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['KALAN MATCHA ', 'KALAN CHOCOLATE ', 'KALAN NUT ', 'KALAN CHOCOLATE ', 'CACAO 3 Big Slice ']","[1, 1, 1, 1, 1]","[1142150.0, 1142150.0, 1142150.0, 1142150.0, 1828500.0]"
25/07/2020,00001 CLIENTE CONTADO,"['SIETE GF Tortillas Chips LIME 5oz 142g ', 'SUN CHIPS garden salsa 42.5G ', 'SUN CHIPS harvest cheeddar 42.5G ', 'EL ENCANTO Hamb CERDO RELLENA ', 'M M Peanut 49.3g ', 'BEN Y JERRYS Chocolate fudge brownie 4oz ', 'BEN Y JERRYS cookie dough 4oz ', 'BEN Y JERRYS cookie dough 4oz ']","[1, 1, 1, 1, 2, 1, 1, 1]","[3195900.0, 458450.0, 458450.0, 2284300.0, 455800.0, 710200.0, 686350.0, 686350.0]"
25/07/2020,00001 CLIENTE CONTADO,"['PUIG Soda 240g ', 'POLAR Mavesa 500g ', 'LA PASTOREÑA Deslactosada 1 L ', 'LA PASTOREÑA Descremada 1L ', 'CRYSTAL LIGHT Lemon Iced Tea 0.7 OZ ', 'KALAN CHOCOLATE ', 'SIVA Musli Granola NAT/PASA/CHOCO 450gr ', 'MUNCHIES FIT Tortas Varias ']","[1, 1, 1, 1, 1, 1, 1, 1]","[221674.87, 420578.48, 405450.0, 386900.0, 1370050.0, 1142150.0, 2284300.0, 1825850.0]"
25/07/2020,00001 CLIENTE CONTADO,"['PLUMROSE Tocineta Rebanada X KILO ', 'YELLOW Door Creamery Fontina Chesse 141g ', 'ARTE CARNE Carpaccio Carne 5 unid ', 'VEGA SOTUELAMOS Q. Oveja Trufado ']","[1.25, 1, 1, 1]","[3426450.0, 1370050.0, 4110150.0, 2514850.0]"
25/07/2020,00001 CLIENTE CONTADO,"['snickers 52.4g ', 'LA PASTOREÑA Deslactosada 1 L ']","[1, 2]","[455800.0, 405450.0]"
25/07/2020,00001 CLIENTE CONTADO,"['SUN CHIPS harvest cheeddar 42.5G ', 'MUNCHIES FIT Tortas Varias ']","[2, 1]","[458450.0, 1825850.0]"
